Country,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SYR,140.25,142.25,154.0,154.5,179.0,234.0,278.25,310.0,333.0,370.25,364.0,456.25,575.75,666.0,785.75,785.75,727.5,637.25,525.25,517.5,512.75,629.25,795.25
TJK,,,,10.25,11.25,11.0,6.75,10.5,15.75,12.75,14.0,,,19.25,17.75,18.25,16.25,23.0,9.0,17.5,68.5,107.75,133.25
TZA,388.25,412.0,401.5,445.75,548.25,632.25,758.25,932.75,1066.75,1180.25,1340.75,1422.5,1527.0,1653.75,1790.75,1980.75,2189.0,2463.0,2773.0,2934.0,3355.25,3723.25,4099.0
THA,3399.25,4068.75,4620.0,5486.0,6569.75,7579.0,9127.75,11072.5,12921.0,15456.0,17916.5,20190.25,22581.0,24604.25,26431.5,28033.5,29907.75,32993.5,37072.5,41603.25,47231.25,51738.25,57445.0
TGO,,,,8.75,18.5,18.5,27.25,31.0,29.0,30.25,29.0,30.25,38.75,42.75,65.0,73.25,88.0,94.75,91.75,92.0,99.0,100.0,101.5
TTO,77.25,80.25,87.0,80.25,96.5,145.75,217.75,242.0,237.0,242.25,227.5,302.5,323.5,356.25,358.25,323.75,325.5,311.25,286.75,272.5,233.0,209.75,228.25
TUN,889.0,1115.25,1415.0,1836.75,2253.5,2782.25,3488.25,4357.25,5433.0,6798.75,8341.75,9661.0,11056.25,11992.0,12681.5,13888.5,15619.75,18553.25,21432.75,23681.25,24623.75,24524.0,24329.5
TUR,15578.5,17012.75,19335.5,22956.5,27512.25,33577.25,39608.25,45712.75,51570.5,56428.0,62720.5,68209.0,73189.25,77716.75,81760.75,85756.75,91466.5,99115.25,103662.75,108510.5,114908.75,122629.25,136698.5
UGA,264.5,318.25,338.5,352.25,400.5,508.0,615.75,784.0,899.25,975.5,1145.75,1307.0,1501.0,1744.25,1937.75,2112.25,2318.0,2487.5,2846.25,3149.0,3498.25,3907.25,4389.0
UKR,13995.5,14484.25,15296.75,15821.25,16578.0,16866.25,16166.75,15797.75,15439.5,15961.5,16025.0,16373.0,17200.25,17800.5,19135.75,20814.5,22875.0,26466.5,30460.25,35455.75,41472.75,47385.5,51811.0
ARE,600.0,629.75,743.5,874.25,1224.25,1462.25,1863.5,2336.5,2713.0,3246.0,3820.75,4403.25,5200.75,5897.5,6569.75,7599.0,9158.75,11196.75,13542.0,16001.75,19416.0,23281.75,28180.25
GBR,228581.5,237095.75,241218.0,246753.5,255158.75,262857.5,277437.75,295632.0,313007.25,327798.25,342554.0,352612.25,363295.0,375705.75,387079.75,401539.75,420796.75,444171.25,463738.0,483414.5,498487.75,513994.5,538156.25
USA,886952.75,888832.0,893368.5,916706.0,956482.5,1003264.75,1068381.75,1133580.75,1182874.0,1224745.25,1263274.25,1295569.0,1340315.5,1385270.0,1417428.75,1456277.25,1505515.25,1560715.25,1605941.75,1647188.75,1671990.0,1690810.75,1725664.5
URY,504.5,609.5,639.0,659.5,789.25,842.25,946.25,1044.25,1127.0,1264.75,1398.25,1595.0,1815.0,1937.25,2020.75,2283.25,2362.75,2678.0,2885.0,3033.25,3319.0,3384.0,3575.75
UZB,577.25,587.5,557.0,607.75,608.75,604.5,599.75,661.75,665.0,649.5,681.25,725.5,742.75,727.5,650.5,619.0,542.25,569.25,489.5,484.25,733.0,1578.75,2896.25
VEN,2612.5,2781.75,2922.25,3117.5,3289.5,3418.75,3561.0,3753.0,3847.75,4122.5,4308.25,4351.75,4229.25,3906.25,3633.5,3456.25,3318.0,3215.25,3235.5,2946.5,2678.25,2597.25,2257.75
VNM,453.5,578.0,702.75,788.75,935.0,1103.75,1328.75,1624.25,1883.25,2349.5,2910.75,3621.75,4488.25,5412.25,6622.25,7751.5,9205.0,11422.5,13738.25,17598.75,23727.25,32524.0,40832.5
YEM,8.5,12.0,15.25,19.25,22.0,23.75,27.0,26.5,49.5,61.5,80.5,125.5,191.75,256.25,356.0,405.5,439.5,446.75,545.0,672.0,937.75,1354.0,2077.0
ZMB,87.0,103.0,101.25,100.0,129.0,139.0,146.25,191.0,221.75,294.0,321.5,341.25,395.25,442.5,505.0,583.75,666.75,763.75,877.25,920.0,969.0,1092.75,1185.75
ZWE,515.75,508.5,494.75,496.75,504.75,476.0,473.0,484.5,486.5,525.0,534.0,545.75,545.5,607.5,643.5,787.5,837.0,962.25,1138.5,1250.5,1483.5,1566.25,1615.25
