Country,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AFG,4.792106344187052,4.69430193848512,4.673525923273573,4.687247893876912,4.943814793505875,5.188093049759509,5.360287760129191,5.352197709999991,5.5200722672421385,5.739646129373705,6.4370550717205495,6.446095969291798,6.317991939475166,6.207551352576835,5.386185029062916,5.0618790308167485,4.97997206173179,4.978939568108691,4.866814186598307,4.852141782863568,4.451789052077208,4.250745787062692,4.2105896036915915
ALB,6.158514283571738,6.141916528671465,6.117124230884688,6.082951616091856,6.069284084926058,6.067617560239708,6.116784231435537,6.154882612174323,6.2004614720002795,6.784915955832661,7.2415690500950065,7.166365729580072,7.046137090762247,6.751170741769507,5.833703952088072,5.762030713460863,5.780934578321767,5.8430343852528,5.985868843654479,6.070588638381709,6.069960204481024,6.171022546845748,6.267934082455688
DZA,2.0764700667762725,1.9329701044539636,1.8958885186262067,1.8722674918834028,1.8298968988060793,1.7874155488492405,1.7091067693144482,1.6367430058320553,1.613691097576918,1.6183546807543814,1.6574670204485487,1.738430318461038,1.7768074214696035,1.8064649507821233,1.7852949196134464,1.793368813939238,1.8277260003066809,1.8848637904165304,1.9623033531979406,2.0059653050653097,2.0289445322433304,2.064039270388394,2.1611119667389347
AGO,0.8205873056426833,0.813254994213645,0.802670276866474,0.7499322465445274,0.6514813696733049,0.5265955597741194,0.4520636010729432,0.38603583141134856,0.5241131090376382,0.47001794692074705,0.5238784132108601,0.5586020499189347,0.5367979035268672,0.6412155764659859,0.6662499800819344,0.6775509849122507,0.7561541931478524,0.8325379003753641,0.9461822783305445,1.1467774365028665,1.1301746689867234,1.1421643122635685,1.1548117018277098
ARG,6.6224110371331335,6.612556098910719,6.587279461030536,6.52668351276042,6.4068488682638165,6.37064241210454,6.375520329108144,6.4107311899493125,6.428320810753305,6.431219195657245,6.433343758358928,6.377831585679243,6.346092421340534,6.309617259595922,6.240309713882248,6.195192754010392,6.135883511366523,6.043245711969344,6.008658735674662,5.989928588973822,5.967909294193631,5.9662714177204945,5.891430203246114
ARM,5.489535143448924,5.477712439287157,5.33673917748729,5.063145182191599,4.8357188626447165,4.7757917049123675,4.553396017860183,4.639173667624754,4.906028438953623,4.973470940646217,5.155913369376504,5.200042779459391,5.113764712478008,5.19066916396764,5.125176059591874,5.13242785153785,5.102729183825117,4.957624296963565,4.850684032788165,4.828713247262287,4.76179899813069,4.726629976702537,4.847424414210623
AUS,6.816606867973546,6.815640999123523,6.788762776297248,6.78030443210128,6.727327876727288,6.687776827951068,6.530387106339485,6.384441791880518,6.264191454640914,5.984786001975724,5.818280107148714,5.602425670835005,5.359673034634069,5.283375741677324,5.201919247906504,5.180309723398534,5.238912051621465,5.249997441211003,5.246467063678702,5.1993686585652545,5.032632520641628,4.898101310209224,4.721349821441896
AUT,8.24185658326805,8.214368932719788,8.174728269690355,8.129212867580872,8.10919245009706,8.059296678554285,8.024590869511185,7.991851148234857,7.99407541896072,8.035834834735333,8.082674583392793,8.120449874600416,8.138223771844304,8.130141979018042,8.123970799266695,8.125811503449077,8.12336169477736,8.124276585871984,8.115023733481125,8.093198680544015,8.061279341047754,8.09926525897021,8.099307352452929
AZE,3.996430412885881,3.475678879267939,2.6367376838383354,2.271360615354184,2.1386536430341168,2.1871921976641704,2.4033930568427837,2.342431771535832,2.3069855821061798,1.3161053839105044,1.2103115231379382,1.0934583576129162,1.0010984575148965,1.209984636833495,1.2225930964074228,1.2658726080518274,1.4414954078157578,1.5472624366079057,1.6615987408618222,1.7473968883615054,1.6921843970973929,1.790867312112559,1.9584699341795822
BHR,3.9783402580783,4.05180384269794,4.131054799995752,4.224140506566145,4.3169003782001285,4.325869359802888,4.300498464751666,4.168325408233765,4.21483703312987,4.4004994982216505,4.58287819919063,4.701314633675175,4.685881380804577,4.6595464946381755,4.860052216153953,4.761403430521136,4.852535502847142,5.016618958853679,4.942335372433175,5.132335937616614,4.898866314225364,4.744204753783133,4.55889019959952
BGD,5.128344630427866,5.0810585013318965,5.00981873386188,4.934104687491602,4.915031386986624,4.845745589130961,4.8200553632286605,4.8137749913843955,4.845380307180163,4.828737746414875,4.779146911129771,4.749689673756794,4.698982914354661,4.71108171864658,4.708119905399966,4.66067771353898,4.665198664941202,4.6099946807875005,4.58561734805361,4.586199535941671,4.555288495543283,4.5958420905961015,4.659404212338223
BLR,7.17466248291699,7.0225470721179075,6.974766532682454,6.786123170704005,6.649102956095695,6.490392731758891,6.189020963959325,5.890493894476719,5.690049291611846,5.467889327967053,5.439984885112944,5.541552301115591,5.493583878472834,5.523826005936105,5.673343256996273,5.709155000958038,5.863782851991968,6.134854590363183,6.2948445320876205,6.4848381354435425,6.655369406855665,6.804581994410284,6.999473266334409
BEL,7.892263430651168,7.868644933918583,7.843692350875103,7.798873251601887,7.738783842854515,7.683726852374224,7.636227242429645,7.627779618935954,7.6421742282199965,7.669764467237184,7.693550525306927,7.711158873029393,7.694906332206589,7.650433768257893,7.595660291856391,7.549210382634826,7.543490287659517,7.560750655226189,7.603715186350104,7.629672864313812,7.612385161376576,7.652030067350312,7.601624200204137
BEN,2.7198684805523405,3.06925003414976,3.5105929967671146,3.700704810070145,3.840293123801449,3.6787095258931486,3.6184836761680113,3.64442585114794,3.8859861478628295,4.119701622582664,4.447588594001151,4.4968383876032965,4.354540391498799,4.295133096959576,4.15897355104184,4.052993604162915,4.023593107824241,4.137505306340208,4.210323145723228,4.142908206315352,4.089933921296005,3.9720926792514346,3.663560112316785
BOL,5.0948007505157085,5.093732258290496,5.148809206950323,5.110589546172024,5.0162980754959055,4.8067766329890205,4.58145242014696,4.326969422080868,4.097515294206475,3.902424921919116,3.8814265320970986,3.908857745036143,3.881254455650483,3.894752174256431,3.780275783759849,3.6795588859367143,3.678432206789306,3.709376550616381,3.765398094196535,3.8410417643681205,3.821673360806455,3.800139659728513,3.860308114661948
BIH,6.4397626103248555,6.240600980049244,6.183709140625426,6.172363151653594,6.191412621555935,6.404709812403175,6.4551828774938915,6.453525468646054,6.545289342989471,6.657749923402597,6.78091659247904,6.872581450794593,6.891224615063604,6.893947162617435,6.871972877690038,6.914342624571003,6.979708862924453,7.0087320761888225,7.050346270972643,7.045197679089401,7.0514572706585525,7.102200063118011,7.06522191834367
BWA,,1.5411563099692038,1.6013787606297833,1.53428618643537,1.6481179245294753,1.8233196371546294,1.9272800637587721,2.090026396014616,2.3168529567776717,2.56057975722141,3.0148060856377263,3.2484151127607706,3.022305335131391,2.685065720757583,2.1177663457959155,1.7550747080410594,1.6747894591111907,1.4642210083257408,1.343873757416491,1.2385595241586567,1.0832432783614525,1.0920287911308337,1.1126007939580422
BRA,7.175509464133271,7.168285769678952,7.172793814799117,7.15949624509763,7.148972886997511,7.151818625913737,7.141539655318847,7.114923938090938,7.088547619142708,6.996865137385473,6.914848750473461,6.744972750523236,6.521152353435623,6.3871001968892465,6.313058436803681,6.308680457274677,6.3784950254721675,6.417238800265437,6.427049476861865,6.374597838825668,6.288270471867234,6.171882685873417,6.027898764030536
BGR,7.706326842078438,7.621575378633545,7.565814813147626,7.524864088643638,7.5089407216872965,7.511015233829528,7.466916760067391,7.333975515229707,7.310922797398655,7.297145362220939,7.361363315028145,7.441969258836694,7.41012061865303,7.379614772530137,7.334159869746146,7.366076072067684,7.4314113537689215,7.55174467005003,7.645386798255615,7.692294276722407,7.712233811841794,7.7604125352687925,7.799373739489447
BFA,3.316700830059516,3.679241669156629,4.052367323284291,4.5131157180662225,4.0396564817795,3.471366326979107,2.880742198336166,2.3771582911016576,2.356432950139893,2.562811200737691,2.7196721147774774,2.6757133760360348,2.2299314751680974,1.9483168196791414,1.8941084466606384,2.039789935097545,2.0675447859588583,2.129518207249805,2.079227281047239,1.8238882296754448,1.7691929720239712,1.5164078822730869,1.3435047417488615
KHM,4.461066561812553,4.571195699064034,4.540998670344026,4.518838996446435,4.541945390510322,4.510358012745533,4.535561927233502,4.590987449276223,4.601019823763162,4.6166772319455225,4.599782757270397,4.62729167013696,4.694554111378826,4.880688843949436,5.0829587317171425,5.206739586104056,5.311967616431617,5.392072657609407,5.442903721894173,5.484008932061499,5.5235220920050585,5.601542284313584,5.70890585281973
CMR,3.7357129754403653,3.6275532030494664,3.546289602123381,3.5590926287830924,3.5679186122594313,3.563882428405443,3.497440252670821,3.3032384266463337,3.3339725159639753,3.434614098900125,3.596569768058986,3.7977243083365777,3.988415652665659,4.073237131067157,4.039800288882724,3.9675018888181657,3.8822697747213097,3.9132610313656935,3.9312640156306045,3.9909254907056013,3.8642513302451085,3.7165914082158333,3.474215179427165
CAN,7.048708553836943,7.018799190726817,6.991930105446674,6.963191699432817,6.9576006079087085,6.967519565479657,6.950463455601473,6.9454809736262355,6.954282796997621,6.921271667799348,6.945436210945337,6.907885539108635,6.8300356388265415,6.781104211103151,6.6793288406192906,6.609583229122437,6.64514142962988,6.708287133581631,6.777224950812151,6.849906259668557,6.824908548258141,6.872031701523445,6.880521719044383
TCD,1.236024200477445,1.304553851587733,1.3785674525013043,1.5445732801255954,1.8155195921003804,1.5045817310388745,1.339287208204375,1.0627989768294697,0.8718421648945532,0.7068488584895957,0.5653541933518048,0.8051285889709638,0.7571190151472883,0.9282926081282503,0.9077494425766405,0.7305438287443992,0.8494141289085151,0.8025723081645696,0.8941121871698703,0.9546029816834438,1.0220275515774038,1.059168888679851,1.16547028379085
CHL,5.607891513860409,5.511002111907535,5.542490846674364,5.520000613498261,5.55817170784256,5.465043469970142,5.307233812329263,5.032597267905309,4.818593444742295,4.844699124755849,4.836417375985927,4.827499569997898,4.8778058883203075,4.841661064670012,4.869746604378536,4.992768199181719,5.071914605482498,5.154463533115336,5.163209468274378,5.112671587184664,5.056106914241628,4.949208249147405,4.806578849046339
CHN,8.087726717188353,8.051448364000983,8.011244384629373,7.955241284816209,7.8780175205685445,7.796268427739143,7.737792546158568,7.7141100881048095,7.740508173464952,7.781136292414701,7.768562219081088,7.740703455283708,7.745500301249466,7.719250255072027,7.7287075458598435,7.7429407155405094,7.735410193113286,7.740784646498554,7.729018136436148,7.714629025783247,7.704013240373023,7.7077334108722555,7.732250547104867
COL,5.3484461708538245,5.339667015537511,5.460747970837366,5.513863043343591,5.6338229679354495,5.7694129010647,5.694341710703212,5.661832274753679,5.660461961027984,5.582894745242533,5.49440099554059,5.246013566372092,4.793220446052592,4.419191081760429,4.177862102176614,4.0584041958965935,4.16112153517422,4.3619099559908765,4.5688676384229545,4.770039437245873,4.753067393142705,4.8110880706807535,4.908472585279924
